InventoryId,ItemId,Warehouse,QuantityAvailable,ReorderPoint,LastUpdated
INV4335,ITEM3165,Asia Warehouse,599,143,2025-07-28T23:13:18.723126
INV4336,ITEM3066,Asia Warehouse,776,174,2025-07-28T23:11:35.794887
INV4337,ITEM3087,West Coast Warehouse,535,126,2025-07-28T23:10:12.837775
INV4338,ITEM3135,East Coast Warehouse,749,254,2025-07-28T23:09:59.867373
INV4339,ITEM3146,Europe Warehouse,247,270,2025-07-28T23:10:10.302858
INV4340,ITEM3063,Asia Warehouse,856,279,2025-07-28T23:08:49.745243
INV4341,ITEM3170,Asia Warehouse,431,114,2025-07-28T23:13:27.397972
INV4342,ITEM3017,East Coast Warehouse,885,297,2025-07-28T23:13:39.795489
INV4343,ITEM3059,Europe Warehouse,862,285,2025-07-28T23:11:10.535042
INV4344,ITEM3184,Europe Warehouse,926,164,2025-07-28T23:13:43.183293
INV4345,ITEM3165,Europe Warehouse,429,270,2025-07-28T23:12:01.956138
INV4346,ITEM3077,Europe Warehouse,365,121,2025-07-28T23:12:21.559401
INV4347,ITEM3192,East Coast Warehouse,103,282,2025-07-28T23:10:59.953233
INV4348,ITEM3099,Asia Warehouse,248,249,2025-07-28T23:09:28.729863
INV4349,ITEM3191,Asia Warehouse,226,251,2025-07-28T23:11:05.068635
INV4350,ITEM3153,Asia Warehouse,681,168,2025-07-28T23:12:48.605428
INV4351,ITEM3081,East Coast Warehouse,799,281,2025-07-28T23:13:05.274961
INV4352,ITEM3066,Asia Warehouse,574,255,2025-07-28T23:13:02.617671
INV4353,ITEM3184,Asia Warehouse,621,232,2025-07-28T23:10:27.328249
INV4354,ITEM3075,Asia Warehouse,43,254,2025-07-28T23:10:36.112524
INV4355,ITEM3005,East Coast Warehouse,604,264,2025-07-28T23:13:09.390356
INV4356,ITEM3185,East Coast Warehouse,589,124,2025-07-28T23:08:14.421140
INV4357,ITEM3012,East Coast Warehouse,989,295,2025-07-28T23:08:15.561153
INV4358,ITEM3174,West Coast Warehouse,369,248,2025-07-28T23:10:20.839199
INV4359,ITEM3082,Asia Warehouse,834,200,2025-07-28T23:11:31.688978
INV4360,ITEM3104,East Coast Warehouse,355,265,2025-07-28T23:09:03.264710
INV4361,ITEM3027,Asia Warehouse,872,217,2025-07-28T23:10:50.546923
INV4362,ITEM3007,East Coast Warehouse,962,202,2025-07-28T23:11:59.280448
INV4363,ITEM3005,Asia Warehouse,685,106,2025-07-28T23:13:40.575155
INV4364,ITEM3111,West Coast Warehouse,580,146,2025-07-28T23:10:21.567325
INV4365,ITEM3165,East Coast Warehouse,645,184,2025-07-28T23:14:03.111339
INV4366,ITEM3050,East Coast Warehouse,299,205,2025-07-28T23:09:23.684233
INV4367,ITEM3187,East Coast Warehouse,746,216,2025-07-28T23:09:54.276318
INV4368,ITEM3143,Europe Warehouse,367,274,2025-07-28T23:09:30.820215
INV4369,ITEM3029,Europe Warehouse,360,163,2025-07-28T23:09:46.319587
INV4370,ITEM3167,Europe Warehouse,456,300,2025-07-28T23:09:14.742427
INV4371,ITEM3060,East Coast Warehouse,332,217,2025-07-28T23:13:17.112306
INV4372,ITEM3123,Europe Warehouse,787,141,2025-07-28T23:09:40.547134
INV4373,ITEM3102,West Coast Warehouse,571,297,2025-07-28T23:09:22.555521
INV4374,ITEM3009,Europe Warehouse,758,202,2025-07-28T23:09:15.387873
INV4375,ITEM3109,Europe Warehouse,799,144,2025-07-28T23:09:46.243898
INV4376,ITEM3014,Asia Warehouse,877,122,2025-07-28T23:08:48.428478
INV4377,ITEM3075,Europe Warehouse,360,257,2025-07-28T23:13:11.320465
INV4378,ITEM3196,West Coast Warehouse,324,178,2025-07-28T23:09:01.407672
INV4379,ITEM3155,East Coast Warehouse,936,284,2025-07-28T23:12:07.752911
INV4380,ITEM3130,East Coast Warehouse,654,203,2025-07-28T23:13:30.604149
INV4381,ITEM3070,Europe Warehouse,636,227,2025-07-28T23:10:13.817981
INV4382,ITEM3000,West Coast Warehouse,774,197,2025-07-28T23:09:27.685456
INV4383,ITEM3101,West Coast Warehouse,271,281,2025-07-28T23:10:56.233324
INV4384,ITEM3108,Asia Warehouse,359,186,2025-07-28T23:10:25.070636
INV4385,ITEM3140,Asia Warehouse,917,192,2025-07-28T23:10:26.046093
INV4386,ITEM3087,West Coast Warehouse,982,143,2025-07-28T23:09:13.689530
INV4387,ITEM3008,Europe Warehouse,16,128,2025-07-28T23:11:21.693627
INV4388,ITEM3045,West Coast Warehouse,595,179,2025-07-28T23:12:59.648219
INV4389,ITEM3105,Europe Warehouse,774,243,2025-07-28T23:11:56.353362
INV4390,ITEM3043,West Coast Warehouse,407,258,2025-07-28T23:10:48.138502
INV4391,ITEM3136,East Coast Warehouse,203,123,2025-07-28T23:12:27.939171
INV4392,ITEM3102,East Coast Warehouse,728,253,2025-07-28T23:08:54.657595
INV4393,ITEM3124,Asia Warehouse,872,167,2025-07-28T23:13:29.780324
INV4394,ITEM3150,West Coast Warehouse,733,187,2025-07-28T23:08:59.086085
INV4395,ITEM3049,Europe Warehouse,406,134,2025-07-28T23:09:20.270806
INV4396,ITEM3122,Asia Warehouse,106,288,2025-07-28T23:11:23.719696
INV4397,ITEM3009,Europe Warehouse,628,245,2025-07-28T23:12:21.967403
INV4398,ITEM3066,East Coast Warehouse,331,157,2025-07-28T23:10:06.462579
INV4399,ITEM3050,Asia Warehouse,845,110,2025-07-28T23:10:46.634459
INV4400,ITEM3192,West Coast Warehouse,561,139,2025-07-28T23:12:01.011461
INV4401,ITEM3070,Europe Warehouse,26,226,2025-07-28T23:13:43.564894
INV4402,ITEM3124,West Coast Warehouse,853,277,2025-07-28T23:12:46.709655
INV4403,ITEM3115,West Coast Warehouse,251,157,2025-07-28T23:11:43.437314
INV4404,ITEM3159,Asia Warehouse,663,155,2025-07-28T23:13:19.596756
INV4405,ITEM3178,West Coast Warehouse,12,175,2025-07-28T23:09:57.905789
INV4406,ITEM3091,West Coast Warehouse,987,105,2025-07-28T23:09:05.484091
INV4407,ITEM3018,Asia Warehouse,858,212,2025-07-28T23:09:40.981793
INV4408,ITEM3189,Asia Warehouse,569,241,2025-07-28T23:11:58.605291
INV4409,ITEM3070,West Coast Warehouse,422,147,2025-07-28T23:09:52.826390
INV4410,ITEM3186,Asia Warehouse,642,247,2025-07-28T23:08:57.525072
INV4411,ITEM3091,Asia Warehouse,764,166,2025-07-28T23:11:14.977013
INV4412,ITEM3164,Europe Warehouse,822,167,2025-07-28T23:11:42.269600
INV4413,ITEM3096,Asia Warehouse,379,193,2025-07-28T23:11:08.036629
INV4414,ITEM3189,West Coast Warehouse,327,238,2025-07-28T23:12:33.827476
INV4415,ITEM3001,Europe Warehouse,78,277,2025-07-28T23:12:54.479480
INV4416,ITEM3009,West Coast Warehouse,329,279,2025-07-28T23:12:56.758999
INV4417,ITEM3074,West Coast Warehouse,814,237,2025-07-28T23:11:53.359121
INV4418,ITEM3172,West Coast Warehouse,98,300,2025-07-28T23:09:12.276075
INV4419,ITEM3080,Asia Warehouse,548,180,2025-07-28T23:10:31.721704
INV4420,ITEM3128,East Coast Warehouse,826,254,2025-07-28T23:13:29.671951
INV4421,ITEM3043,West Coast Warehouse,737,189,2025-07-28T23:12:42.409057
INV4422,ITEM3094,West Coast Warehouse,476,168,2025-07-28T23:10:26.735793
INV4423,ITEM3127,East Coast Warehouse,471,258,2025-07-28T23:11:18.801252
INV4424,ITEM3144,Asia Warehouse,509,251,2025-07-28T23:09:16.439466
INV4425,ITEM3123,Asia Warehouse,66,143,2025-07-28T23:12:28.495274
INV4426,ITEM3168,East Coast Warehouse,573,214,2025-07-28T23:11:21.171242
INV4427,ITEM3180,East Coast Warehouse,917,188,2025-07-28T23:11:05.986940
INV4428,ITEM3149,Asia Warehouse,888,280,2025-07-28T23:13:56.070681
INV4429,ITEM3132,West Coast Warehouse,65,274,2025-07-28T23:11:02.552936
INV4430,ITEM3176,Europe Warehouse,66,284,2025-07-28T23:11:41.227207
INV4431,ITEM3051,Europe Warehouse,583,164,2025-07-28T23:12:01.718016
INV4432,ITEM3050,East Coast Warehouse,730,253,2025-07-28T23:12:56.624813
INV4433,ITEM3160,Asia Warehouse,441,280,2025-07-28T23:12:05.905414
INV4434,ITEM3053,West Coast Warehouse,405,155,2025-07-28T23:09:26.591855
INV4435,ITEM3154,Asia Warehouse,317,237,2025-07-28T23:13:34.158465
INV4436,ITEM3104,Europe Warehouse,338,159,2025-07-28T23:10:54.748825
INV4437,ITEM3176,Asia Warehouse,147,296,2025-07-28T23:09:36.378453
INV4438,ITEM3098,Europe Warehouse,883,101,2025-07-28T23:09:30.693742
INV4439,ITEM3174,East Coast Warehouse,729,293,2025-07-28T23:10:45.008228
INV4440,ITEM3147,Europe Warehouse,601,130,2025-07-28T23:10:27.749867
INV4441,ITEM3106,East Coast Warehouse,628,116,2025-07-28T23:09:08.595361
INV4442,ITEM3146,Asia Warehouse,747,141,2025-07-28T23:13:15.275376
INV4443,ITEM3123,West Coast Warehouse,254,253,2025-07-28T23:09:43.630527
INV4444,ITEM3089,West Coast Warehouse,855,146,2025-07-28T23:08:42.513210
INV4445,ITEM3039,East Coast Warehouse,664,226,2025-07-28T23:12:42.584191
INV4446,ITEM3190,East Coast Warehouse,339,122,2025-07-28T23:09:58.217286
INV4447,ITEM3081,East Coast Warehouse,968,203,2025-07-28T23:11:18.775459
INV4448,ITEM3166,Asia Warehouse,824,204,2025-07-28T23:09:34.863928
INV4449,ITEM3037,Asia Warehouse,713,221,2025-07-28T23:08:26.811452
INV4450,ITEM3067,West Coast Warehouse,867,187,2025-07-28T23:11:16.414352
INV4451,ITEM3120,West Coast Warehouse,98,179,2025-07-28T23:10:13.094633
INV4452,ITEM3062,Europe Warehouse,181,281,2025-07-28T23:10:54.414433
INV4453,ITEM3142,Asia Warehouse,900,164,2025-07-28T23:10:47.702039
INV4454,ITEM3080,Asia Warehouse,92,147,2025-07-28T23:10:24.304299
INV4455,ITEM3045,Europe Warehouse,411,151,2025-07-28T23:11:11.115502
INV4456,ITEM3165,West Coast Warehouse,359,265,2025-07-28T23:09:50.287008
INV4457,ITEM3030,East Coast Warehouse,347,215,2025-07-28T23:08:20.898551
INV4458,ITEM3082,East Coast Warehouse,536,165,2025-07-28T23:10:51.007858
INV4459,ITEM3059,East Coast Warehouse,900,255,2025-07-28T23:09:47.624956
INV4460,ITEM3130,East Coast Warehouse,570,115,2025-07-28T23:08:39.319839
INV4461,ITEM3089,Europe Warehouse,97,143,2025-07-28T23:13:36.531305
INV4462,ITEM3180,East Coast Warehouse,986,235,2025-07-28T23:09:58.026416
INV4463,ITEM3099,East Coast Warehouse,4,183,2025-07-28T23:11:12.635371
INV4464,ITEM3095,Asia Warehouse,313,107,2025-07-28T23:11:28.794680
INV4465,ITEM3164,Europe Warehouse,879,117,2025-07-28T23:08:40.137244
INV4466,ITEM3022,West Coast Warehouse,193,262,2025-07-28T23:09:51.512982
INV4467,ITEM3127,Asia Warehouse,186,237,2025-07-28T23:09:33.986973
INV4468,ITEM3185,West Coast Warehouse,999,188,2025-07-28T23:08:54.691638
INV4469,ITEM3189,East Coast Warehouse,893,274,2025-07-28T23:10:21.685281
INV4470,ITEM3146,West Coast Warehouse,614,195,2025-07-28T23:11:28.569382
INV4471,ITEM3181,West Coast Warehouse,912,212,2025-07-28T23:10:12.152823
INV4472,ITEM3133,West Coast Warehouse,519,138,2025-07-28T23:12:15.038637
INV4473,ITEM3001,Asia Warehouse,31,259,2025-07-28T23:09:42.008512
INV4474,ITEM3017,East Coast Warehouse,957,237,2025-07-28T23:12:40.276085
INV4475,ITEM3137,East Coast Warehouse,826,179,2025-07-28T23:12:48.653827
INV4476,ITEM3061,Europe Warehouse,110,189,2025-07-28T23:13:16.361365
INV4477,ITEM3161,West Coast Warehouse,604,232,2025-07-28T23:09:20.631277
INV4478,ITEM3194,West Coast Warehouse,921,125,2025-07-28T23:11:49.452256
INV4479,ITEM3085,Asia Warehouse,197,254,2025-07-28T23:09:01.631445
INV4480,ITEM3080,West Coast Warehouse,627,186,2025-07-28T23:13:19.799716
INV4481,ITEM3145,Asia Warehouse,950,268,2025-07-28T23:12:29.826729
INV4482,ITEM3128,Asia Warehouse,802,214,2025-07-28T23:11:27.525229
INV4483,ITEM3048,East Coast Warehouse,684,241,2025-07-28T23:09:46.008760
INV4484,ITEM3137,East Coast Warehouse,346,163,2025-07-28T23:12:49.227393
INV4485,ITEM3048,Europe Warehouse,144,161,2025-07-28T23:09:53.464297
INV4486,ITEM3005,Asia Warehouse,192,203,2025-07-28T23:10:16.787650
INV4487,ITEM3181,East Coast Warehouse,366,115,2025-07-28T23:14:10.863241
INV4488,ITEM3039,Asia Warehouse,830,268,2025-07-28T23:13:52.493403
INV4489,ITEM3185,East Coast Warehouse,868,233,2025-07-28T23:13:07.870074
INV4490,ITEM3187,East Coast Warehouse,679,267,2025-07-28T23:12:44.810187
INV4491,ITEM3085,Europe Warehouse,933,234,2025-07-28T23:08:16.280659
INV4492,ITEM3004,Asia Warehouse,775,239,2025-07-28T23:12:07.472772
INV4493,ITEM3176,West Coast Warehouse,289,182,2025-07-28T23:14:08.138866
INV4494,ITEM3141,West Coast Warehouse,458,295,2025-07-28T23:13:54.535987
INV4495,ITEM3113,West Coast Warehouse,299,260,2025-07-28T23:13:23.567803
INV4496,ITEM3073,Asia Warehouse,413,211,2025-07-28T23:09:33.928257
INV4497,ITEM3121,Asia Warehouse,84,225,2025-07-28T23:12:32.400920
INV4498,ITEM3051,East Coast Warehouse,503,126,2025-07-28T23:09:27.555007
INV4499,ITEM3126,Europe Warehouse,574,223,2025-07-28T23:09:36.140348
INV4500,ITEM3079,Asia Warehouse,313,227,2025-07-28T23:11:43.321310
INV4501,ITEM3057,Europe Warehouse,789,275,2025-07-28T23:11:30.941491
INV4502,ITEM3094,East Coast Warehouse,540,110,2025-07-28T23:11:00.745799
INV4503,ITEM3155,West Coast Warehouse,969,122,2025-07-28T23:13:05.183176
INV4504,ITEM3151,Europe Warehouse,913,250,2025-07-28T23:10:14.637446
INV4505,ITEM3187,West Coast Warehouse,656,180,2025-07-28T23:08:42.915308
INV4506,ITEM3146,East Coast Warehouse,547,107,2025-07-28T23:13:16.488600
INV4507,ITEM3020,East Coast Warehouse,989,177,2025-07-28T23:10:46.365471
INV4508,ITEM3007,Asia Warehouse,192,190,2025-07-28T23:13:51.094720
INV4509,ITEM3199,East Coast Warehouse,843,275,2025-07-28T23:10:42.367631
INV4510,ITEM3169,Asia Warehouse,756,230,2025-07-28T23:10:49.925088
INV4511,ITEM3019,West Coast Warehouse,520,194,2025-07-28T23:13:19.059885
INV4512,ITEM3072,East Coast Warehouse,932,154,2025-07-28T23:08:22.837466
INV4513,ITEM3003,East Coast Warehouse,468,147,2025-07-28T23:09:02.022081
INV4514,ITEM3172,West Coast Warehouse,729,181,2025-07-28T23:13:26.550076
INV4515,ITEM3175,East Coast Warehouse,731,152,2025-07-28T23:10:02.005897
INV4516,ITEM3178,Asia Warehouse,211,246,2025-07-28T23:12:37.609822
INV4517,ITEM3055,East Coast Warehouse,46,197,2025-07-28T23:11:11.928076
INV4518,ITEM3047,West Coast Warehouse,921,276,2025-07-28T23:12:09.185326
INV4519,ITEM3023,East Coast Warehouse,946,174,2025-07-28T23:10:19.678480
INV4520,ITEM3140,East Coast Warehouse,926,161,2025-07-28T23:09:33.176630
INV4521,ITEM3165,Europe Warehouse,181,199,2025-07-28T23:10:45.258965
INV4522,ITEM3101,West Coast Warehouse,380,202,2025-07-28T23:12:42.945426
INV4523,ITEM3115,East Coast Warehouse,159,136,2025-07-28T23:12:46.622969
INV4524,ITEM3064,West Coast Warehouse,636,271,2025-07-28T23:12:20.586699
INV4525,ITEM3120,Europe Warehouse,903,208,2025-07-28T23:09:59.869395
INV4526,ITEM3125,Europe Warehouse,209,267,2025-07-28T23:11:43.303831
INV4527,ITEM3194,Europe Warehouse,419,276,2025-07-28T23:11:36.327874
INV4528,ITEM3104,East Coast Warehouse,425,205,2025-07-28T23:08:23.595238
INV4529,ITEM3196,Asia Warehouse,284,148,2025-07-28T23:09:02.088505
INV4530,ITEM3138,Asia Warehouse,259,253,2025-07-28T23:14:03.807600
INV4531,ITEM3191,East Coast Warehouse,641,277,2025-07-28T23:14:09.932653
INV4532,ITEM3044,Asia Warehouse,42,278,2025-07-28T23:11:36.548718
INV4533,ITEM3058,Asia Warehouse,131,269,2025-07-28T23:12:59.692480
INV4534,ITEM3011,West Coast Warehouse,72,263,2025-07-28T23:13:40.950790
INV4535,ITEM3105,East Coast Warehouse,118,140,2025-07-28T23:11:38.596344
INV4536,ITEM3088,Asia Warehouse,68,146,2025-07-28T23:10:32.718920
INV4537,ITEM3000,Europe Warehouse,171,289,2025-07-28T23:10:29.274683
INV4538,ITEM3141,Europe Warehouse,978,274,2025-07-28T23:13:53.529363
INV4539,ITEM3124,Asia Warehouse,291,237,2025-07-28T23:08:34.935329
INV4540,ITEM3038,Europe Warehouse,291,245,2025-07-28T23:10:31.116183
INV4541,ITEM3132,Europe Warehouse,111,294,2025-07-28T23:11:02.919956
INV4542,ITEM3081,East Coast Warehouse,404,151,2025-07-28T23:10:10.382890
INV4543,ITEM3149,East Coast Warehouse,568,227,2025-07-28T23:13:58.297733
INV4544,ITEM3092,West Coast Warehouse,130,232,2025-07-28T23:12:02.041190
INV4545,ITEM3199,East Coast Warehouse,480,222,2025-07-28T23:10:01.672367
INV4546,ITEM3066,East Coast Warehouse,114,158,2025-07-28T23:09:13.712517
INV4547,ITEM3128,East Coast Warehouse,853,199,2025-07-28T23:12:14.958794
INV4548,ITEM3115,West Coast Warehouse,85,295,2025-07-28T23:09:15.948994
INV4549,ITEM3011,East Coast Warehouse,247,211,2025-07-28T23:13:09.530938
INV4550,ITEM3184,Europe Warehouse,448,289,2025-07-28T23:11:49.211009
INV4551,ITEM3117,West Coast Warehouse,452,252,2025-07-28T23:08:21.661862
INV4552,ITEM3084,East Coast Warehouse,678,228,2025-07-28T23:09:23.639544
INV4553,ITEM3054,West Coast Warehouse,786,153,2025-07-28T23:13:40.084312
INV4554,ITEM3170,Europe Warehouse,44,245,2025-07-28T23:10:30.921881
INV4555,ITEM3137,East Coast Warehouse,971,139,2025-07-28T23:09:26.121227
INV4556,ITEM3042,Europe Warehouse,880,164,2025-07-28T23:09:56.797990
INV4557,ITEM3045,West Coast Warehouse,358,218,2025-07-28T23:11:20.782451
INV4558,ITEM3143,West Coast Warehouse,923,264,2025-07-28T23:10:55.678927
INV4559,ITEM3017,East Coast Warehouse,400,197,2025-07-28T23:10:24.714816
INV4560,ITEM3152,West Coast Warehouse,969,174,2025-07-28T23:08:15.976952
INV4561,ITEM3067,East Coast Warehouse,230,147,2025-07-28T23:10:09.637945
INV4562,ITEM3132,West Coast Warehouse,343,268,2025-07-28T23:13:39.532480
INV4563,ITEM3050,Asia Warehouse,25,212,2025-07-28T23:10:32.797898
INV4564,ITEM3139,East Coast Warehouse,863,162,2025-07-28T23:14:08.254244
INV4565,ITEM3127,Europe Warehouse,570,141,2025-07-28T23:08:58.489561
INV4566,ITEM3127,West Coast Warehouse,560,181,2025-07-28T23:10:42.628753
INV4567,ITEM3162,East Coast Warehouse,114,275,2025-07-28T23:12:39.531392
INV4568,ITEM3038,East Coast Warehouse,419,232,2025-07-28T23:10:32.037443
INV4569,ITEM3062,East Coast Warehouse,633,284,2025-07-28T23:13:37.291502
INV4570,ITEM3036,West Coast Warehouse,741,182,2025-07-28T23:09:26.332689
INV4571,ITEM3150,Europe Warehouse,39,136,2025-07-28T23:13:25.361664
INV4572,ITEM3048,East Coast Warehouse,700,159,2025-07-28T23:10:03.512583
INV4573,ITEM3137,East Coast Warehouse,390,100,2025-07-28T23:13:06.442597
INV4574,ITEM3018,East Coast Warehouse,833,199,2025-07-28T23:12:11.325352
INV4575,ITEM3016,East Coast Warehouse,877,157,2025-07-28T23:09:09.161250
INV4576,ITEM3123,East Coast Warehouse,577,239,2025-07-28T23:11:39.032898
INV4577,ITEM3180,East Coast Warehouse,20,266,2025-07-28T23:10:03.712945
INV4578,ITEM3119,Asia Warehouse,959,246,2025-07-28T23:09:25.070223
INV4579,ITEM3123,Asia Warehouse,289,275,2025-07-28T23:12:30.037937
INV4580,ITEM3129,Asia Warehouse,460,291,2025-07-28T23:10:57.224318
INV4581,ITEM3066,West Coast Warehouse,699,225,2025-07-28T23:09:24.612983
INV4582,ITEM3019,Europe Warehouse,353,262,2025-07-28T23:14:08.790641
INV4583,ITEM3033,Asia Warehouse,490,139,2025-07-28T23:10:52.463369
INV4584,ITEM3028,Asia Warehouse,549,192,2025-07-28T23:13:08.849745
INV4585,ITEM3116,West Coast Warehouse,147,173,2025-07-28T23:11:49.745496
INV4586,ITEM3101,West Coast Warehouse,986,199,2025-07-28T23:09:40.862444
INV4587,ITEM3019,Europe Warehouse,903,141,2025-07-28T23:10:10.400927
INV4588,ITEM3012,Europe Warehouse,757,105,2025-07-28T23:11:36.922466
INV4589,ITEM3124,Asia Warehouse,824,176,2025-07-28T23:11:08.745106
INV4590,ITEM3111,West Coast Warehouse,43,217,2025-07-28T23:10:58.570363
INV4591,ITEM3091,Asia Warehouse,727,238,2025-07-28T23:08:26.070524
INV4592,ITEM3024,West Coast Warehouse,411,132,2025-07-28T23:08:44.796964
INV4593,ITEM3068,Europe Warehouse,213,203,2025-07-28T23:12:04.667690
INV4594,ITEM3078,Asia Warehouse,904,206,2025-07-28T23:13:42.802512
INV4595,ITEM3166,Asia Warehouse,751,215,2025-07-28T23:10:16.841462
INV4596,ITEM3081,Asia Warehouse,975,199,2025-07-28T23:13:15.350211
INV4597,ITEM3017,Asia Warehouse,372,186,2025-07-28T23:12:57.244843
INV4598,ITEM3002,Europe Warehouse,681,202,2025-07-28T23:10:32.792532
INV4599,ITEM3171,West Coast Warehouse,740,235,2025-07-28T23:13:08.434658
INV4600,ITEM3138,West Coast Warehouse,251,155,2025-07-28T23:13:17.943801
INV4601,ITEM3107,West Coast Warehouse,582,149,2025-07-28T23:10:41.418993
INV4602,ITEM3050,Europe Warehouse,921,218,2025-07-28T23:09:16.648119
INV4603,ITEM3109,Asia Warehouse,383,264,2025-07-28T23:11:54.385146
INV4604,ITEM3068,Europe Warehouse,218,200,2025-07-28T23:10:47.547581
INV4605,ITEM3193,West Coast Warehouse,481,127,2025-07-28T23:10:30.479399
INV4606,ITEM3161,Asia Warehouse,307,298,2025-07-28T23:12:09.268813
INV4607,ITEM3054,Asia Warehouse,52,151,2025-07-28T23:12:23.467933
INV4608,ITEM3066,West Coast Warehouse,345,241,2025-07-28T23:08:46.392302
INV4609,ITEM3092,West Coast Warehouse,675,198,2025-07-28T23:12:23.512112
INV4610,ITEM3086,Asia Warehouse,184,213,2025-07-28T23:08:27.719207
INV4611,ITEM3118,East Coast Warehouse,710,152,2025-07-28T23:13:30.795054
INV4612,ITEM3167,Asia Warehouse,581,270,2025-07-28T23:09:08.855601
INV4613,ITEM3043,West Coast Warehouse,279,290,2025-07-28T23:13:29.720100
INV4614,ITEM3074,West Coast Warehouse,656,202,2025-07-28T23:11:25.585515
INV4615,ITEM3037,West Coast Warehouse,154,205,2025-07-28T23:12:11.996499
INV4616,ITEM3025,Europe Warehouse,479,162,2025-07-28T23:08:36.027791
INV4617,ITEM3113,West Coast Warehouse,780,224,2025-07-28T23:12:33.553592
INV4618,ITEM3175,Europe Warehouse,625,295,2025-07-28T23:13:36.804499
INV4619,ITEM3125,East Coast Warehouse,692,124,2025-07-28T23:13:39.145130
INV4620,ITEM3090,East Coast Warehouse,87,105,2025-07-28T23:10:40.060137
INV4621,ITEM3033,East Coast Warehouse,942,113,2025-07-28T23:12:46.269888
INV4622,ITEM3023,Europe Warehouse,873,123,2025-07-28T23:08:55.643025
INV4623,ITEM3022,Europe Warehouse,953,191,2025-07-28T23:10:24.743544
INV4624,ITEM3187,West Coast Warehouse,761,138,2025-07-28T23:12:43.942872
INV4625,ITEM3141,West Coast Warehouse,314,116,2025-07-28T23:11:13.582143
INV4626,ITEM3079,Europe Warehouse,638,180,2025-07-28T23:12:52.623831
INV4627,ITEM3040,Asia Warehouse,486,186,2025-07-28T23:10:39.634584
INV4628,ITEM3074,West Coast Warehouse,296,177,2025-07-28T23:09:11.342078
INV4629,ITEM3192,East Coast Warehouse,821,243,2025-07-28T23:09:26.653954
INV4630,ITEM3148,West Coast Warehouse,922,138,2025-07-28T23:08:28.068660
INV4631,ITEM3064,West Coast Warehouse,425,130,2025-07-28T23:08:21.618437
INV4632,ITEM3188,Asia Warehouse,162,243,2025-07-28T23:12:01.991984
INV4633,ITEM3120,Asia Warehouse,716,171,2025-07-28T23:12:15.223944
INV4634,ITEM3050,West Coast Warehouse,999,129,2025-07-28T23:10:58.285429
INV4635,ITEM3145,West Coast Warehouse,931,213,2025-07-28T23:10:15.716778
INV4636,ITEM3064,East Coast Warehouse,773,110,2025-07-28T23:10:35.763061
INV4637,ITEM3105,West Coast Warehouse,901,197,2025-07-28T23:09:21.985290
