Id,AccountId,StageName,CloseDate,TotalAmount,Probability
OPP2448,ACC1083,Closed Won,2025-06-07,371919.93,100
OPP2449,ACC1499,Prospecting,2023-12-01,0.0,80
OPP2450,ACC1077,Closed Lost,2023-11-26,0.0,84
OPP2451,ACC1432,Closed Won,2024-02-24,151120.18,100
OPP2452,ACC1489,Qualification,2023-12-11,0.0,39
OPP2453,ACC1494,Proposal,2025-04-03,0.0,41
OPP2454,ACC1172,Negotiation,2024-10-22,0.0,53
OPP2455,ACC1377,Proposal,2025-04-20,0.0,72
OPP2456,ACC1141,Closed Lost,2025-06-22,0.0,72
OPP2457,ACC1181,Negotiation,2024-07-16,0.0,55
OPP2458,ACC1413,Qualification,2023-12-17,0.0,79
OPP2459,ACC1025,Negotiation,2024-05-03,0.0,79
OPP2460,ACC1425,Closed Lost,2024-09-10,0.0,17
OPP2461,ACC1007,Negotiation,2024-11-16,0.0,19
OPP2462,ACC1230,Closed Lost,2024-05-22,0.0,16
OPP2463,ACC1432,Closed Won,2024-07-21,209134.15,100
OPP2464,ACC1013,Closed Won,2024-12-28,119559.53,100
OPP2465,ACC1360,Closed Won,2024-06-16,9525.02,100
OPP2466,ACC1343,Negotiation,2023-11-27,0.0,57
OPP2467,ACC1126,Prospecting,2024-09-13,0.0,88
OPP2468,ACC1490,Closed Lost,2025-02-28,0.0,72
OPP2469,ACC1075,Prospecting,2024-01-05,0.0,78
OPP2470,ACC1013,Negotiation,2023-08-20,0.0,11
OPP2471,ACC1307,Prospecting,2024-01-08,0.0,45
OPP2472,ACC1085,Negotiation,2024-02-24,0.0,46
OPP2473,ACC1120,Prospecting,2025-02-17,0.0,65
OPP2474,ACC1180,Closed Won,2024-09-13,455337.82,100
OPP2475,ACC1497,Qualification,2025-02-11,0.0,22
OPP2476,ACC1314,Negotiation,2024-07-24,0.0,40
OPP2477,ACC1286,Qualification,2024-08-04,0.0,77
OPP2478,ACC1403,Proposal,2024-09-18,0.0,55
OPP2479,ACC1081,Proposal,2024-02-08,0.0,60
OPP2480,ACC1497,Prospecting,2024-08-28,0.0,61
OPP2481,ACC1460,Negotiation,2025-07-21,0.0,41
OPP2482,ACC1168,Closed Lost,2024-08-27,0.0,38
OPP2483,ACC1389,Proposal,2025-01-31,0.0,20
OPP2484,ACC1140,Closed Won,2025-02-02,429818.48,100
OPP2485,ACC1280,Closed Won,2024-06-14,51282.75,100
OPP2486,ACC1448,Proposal,2024-01-03,0.0,80
OPP2487,ACC1190,Negotiation,2024-06-02,0.0,11
OPP2488,ACC1144,Closed Won,2025-01-16,45929.63,100
OPP2489,ACC1126,Closed Won,2024-11-16,324229.08,100
OPP2490,ACC1118,Proposal,2024-01-24,0.0,22
OPP2491,ACC1132,Closed Won,2025-04-27,459980.35,100
OPP2492,ACC1170,Qualification,2023-08-20,0.0,82
OPP2493,ACC1027,Negotiation,2024-02-05,0.0,15
OPP2494,ACC1313,Closed Lost,2025-04-18,0.0,45
OPP2495,ACC1136,Closed Won,2023-09-29,283937.38,100
OPP2496,ACC1397,Prospecting,2025-04-20,0.0,50
OPP2497,ACC1361,Prospecting,2023-10-21,0.0,36
OPP2498,ACC1152,Negotiation,2025-03-12,0.0,60
OPP2499,ACC1129,Closed Lost,2023-12-28,0.0,48
OPP2500,ACC1002,Qualification,2025-01-17,0.0,40
OPP2501,ACC1370,Negotiation,2024-12-12,0.0,59
OPP2502,ACC1422,Closed Won,2025-04-17,272578.4,100
OPP2503,ACC1473,Proposal,2024-10-16,0.0,27
OPP2504,ACC1355,Closed Won,2024-06-04,346208.72,100
OPP2505,ACC1088,Prospecting,2024-10-20,0.0,54
OPP2506,ACC1255,Prospecting,2025-02-20,0.0,65
OPP2507,ACC1398,Qualification,2025-03-13,0.0,19
OPP2508,ACC1479,Proposal,2025-03-07,0.0,88
OPP2509,ACC1267,Closed Lost,2024-09-16,0.0,60
OPP2510,ACC1301,Closed Lost,2024-08-20,0.0,51
OPP2511,ACC1065,Prospecting,2024-10-06,0.0,44
OPP2512,ACC1127,Closed Won,2023-11-28,228022.35,100
OPP2513,ACC1208,Qualification,2025-07-12,0.0,80
OPP2514,ACC1457,Closed Lost,2024-02-26,0.0,65
OPP2515,ACC1175,Qualification,2024-09-18,0.0,84
OPP2516,ACC1433,Closed Won,2025-06-23,47418.59,100
OPP2517,ACC1398,Closed Won,2024-08-07,400037.31,100
OPP2518,ACC1361,Closed Won,2025-05-16,45608.81,100
OPP2519,ACC1109,Qualification,2025-03-14,0.0,29
OPP2520,ACC1085,Closed Won,2023-11-04,161755.72,100
OPP2521,ACC1373,Qualification,2025-01-26,0.0,10
OPP2522,ACC1376,Closed Lost,2024-05-23,0.0,66
OPP2523,ACC1335,Proposal,2023-09-09,0.0,44
OPP2524,ACC1024,Qualification,2024-02-15,0.0,21
OPP2525,ACC1229,Qualification,2024-11-18,0.0,67
OPP2526,ACC1091,Negotiation,2024-12-21,0.0,75
OPP2527,ACC1349,Proposal,2023-11-01,0.0,13
OPP2528,ACC1270,Prospecting,2023-11-11,0.0,80
OPP2529,ACC1318,Prospecting,2024-03-19,0.0,86
OPP2530,ACC1038,Closed Won,2024-01-24,432540.5,100
OPP2531,ACC1118,Prospecting,2025-04-04,0.0,62
OPP2532,ACC1106,Proposal,2024-05-10,0.0,20
OPP2533,ACC1469,Closed Won,2023-11-08,281970.59,100
OPP2534,ACC1158,Closed Lost,2024-11-01,0.0,41
OPP2535,ACC1122,Negotiation,2024-10-28,0.0,31
OPP2536,ACC1458,Closed Won,2024-04-27,88903.36,100
OPP2537,ACC1361,Proposal,2023-09-21,0.0,44
OPP2538,ACC1255,Negotiation,2025-02-27,0.0,18
OPP2539,ACC1320,Qualification,2025-02-09,0.0,45
OPP2540,ACC1331,Proposal,2024-05-17,0.0,71
OPP2541,ACC1449,Closed Won,2025-01-26,183756.83,100
OPP2542,ACC1282,Closed Lost,2024-12-16,0.0,90
OPP2543,ACC1282,Negotiation,2025-04-29,0.0,88
OPP2544,ACC1236,Qualification,2024-06-24,0.0,23
OPP2545,ACC1482,Qualification,2024-07-18,0.0,10
OPP2546,ACC1257,Closed Lost,2024-09-25,0.0,52
OPP2547,ACC1479,Closed Won,2025-04-23,193045.53,100
OPP2548,ACC1291,Closed Won,2025-04-07,222910.35,100
OPP2549,ACC1498,Proposal,2023-10-04,0.0,86
OPP2550,ACC1162,Qualification,2025-07-07,0.0,51
OPP2551,ACC1498,Closed Won,2024-11-03,349169.69,100
OPP2552,ACC1041,Negotiation,2024-12-18,0.0,32
OPP2553,ACC1274,Closed Lost,2025-04-09,0.0,50
OPP2554,ACC1480,Proposal,2025-02-28,0.0,72
OPP2555,ACC1148,Closed Lost,2024-05-13,0.0,41
OPP2556,ACC1228,Proposal,2025-07-04,0.0,45
OPP2557,ACC1054,Closed Won,2025-03-21,199502.89,100
OPP2558,ACC1397,Qualification,2024-07-23,0.0,82
OPP2559,ACC1280,Qualification,2024-03-20,0.0,79
OPP2560,ACC1247,Qualification,2024-02-20,0.0,80
OPP2561,ACC1441,Prospecting,2024-08-31,0.0,69
OPP2562,ACC1145,Closed Lost,2023-10-31,0.0,36
OPP2563,ACC1370,Proposal,2025-04-11,0.0,47
OPP2564,ACC1029,Closed Won,2025-02-23,39233.54,100
OPP2565,ACC1348,Closed Won,2025-05-11,398547.58,100
OPP2566,ACC1280,Closed Won,2025-02-04,73893.67,100
OPP2567,ACC1270,Proposal,2023-08-30,0.0,42
OPP2568,ACC1124,Closed Won,2024-10-27,359042.01,100
OPP2569,ACC1114,Closed Won,2025-03-30,41612.74,100
OPP2570,ACC1271,Closed Lost,2023-08-08,0.0,71
OPP2571,ACC1396,Negotiation,2025-06-06,0.0,78
OPP2572,ACC1422,Negotiation,2023-11-20,0.0,63
OPP2573,ACC1384,Negotiation,2024-06-25,0.0,56
OPP2574,ACC1433,Closed Won,2025-07-22,407087.0,100
OPP2575,ACC1383,Negotiation,2024-06-04,0.0,20
OPP2576,ACC1309,Qualification,2025-07-24,0.0,41
OPP2577,ACC1158,Closed Won,2025-05-22,180729.37,100
OPP2578,ACC1156,Closed Won,2025-05-02,26926.86,100
OPP2579,ACC1288,Closed Lost,2024-03-04,0.0,61
OPP2580,ACC1251,Closed Lost,2025-04-27,0.0,52
OPP2581,ACC1226,Closed Lost,2025-04-28,0.0,65
OPP2582,ACC1016,Qualification,2023-10-04,0.0,22
OPP2583,ACC1007,Proposal,2024-04-16,0.0,75
OPP2584,ACC1163,Closed Won,2023-09-26,281206.74,100
OPP2585,ACC1298,Closed Won,2024-11-24,114410.71,100
OPP2586,ACC1369,Proposal,2024-11-13,0.0,69
OPP2587,ACC1153,Closed Won,2023-09-03,296352.03,100
OPP2588,ACC1079,Negotiation,2024-10-27,0.0,54
OPP2589,ACC1281,Closed Lost,2025-01-08,0.0,71
OPP2590,ACC1121,Qualification,2025-01-30,0.0,63
OPP2591,ACC1094,Closed Lost,2024-06-05,0.0,20
OPP2592,ACC1457,Qualification,2023-10-02,0.0,28
OPP2593,ACC1069,Proposal,2023-10-05,0.0,53
OPP2594,ACC1034,Negotiation,2023-12-31,0.0,36
OPP2595,ACC1227,Negotiation,2023-09-22,0.0,54
OPP2596,ACC1477,Negotiation,2024-10-03,0.0,66
OPP2597,ACC1473,Closed Won,2024-08-10,228961.36,100
OPP2598,ACC1105,Prospecting,2024-06-17,0.0,15
OPP2599,ACC1402,Closed Won,2023-08-02,61967.21,100
OPP2600,ACC1249,Closed Won,2024-04-04,325745.11,100
OPP2601,ACC1077,Closed Won,2023-10-24,86355.28,100
OPP2602,ACC1359,Closed Lost,2025-04-16,0.0,41
OPP2603,ACC1077,Negotiation,2024-12-16,0.0,80
OPP2604,ACC1339,Qualification,2024-07-11,0.0,81
OPP2605,ACC1076,Proposal,2024-01-11,0.0,69
OPP2606,ACC1112,Qualification,2023-10-01,0.0,61
OPP2607,ACC1203,Closed Won,2025-03-08,97261.53,100
OPP2608,ACC1436,Closed Won,2023-10-11,200813.28,100
OPP2609,ACC1475,Closed Won,2024-04-21,442133.2,100
OPP2610,ACC1313,Proposal,2024-03-02,0.0,64
OPP2611,ACC1404,Proposal,2024-05-02,0.0,37
OPP2612,ACC1352,Qualification,2025-03-13,0.0,18
OPP2613,ACC1224,Negotiation,2025-04-27,0.0,78
OPP2614,ACC1344,Qualification,2024-11-07,0.0,51
OPP2615,ACC1391,Qualification,2024-12-03,0.0,24
OPP2616,ACC1489,Proposal,2023-09-16,0.0,72
OPP2617,ACC1078,Negotiation,2024-09-11,0.0,50
OPP2618,ACC1364,Negotiation,2024-10-16,0.0,88
OPP2619,ACC1395,Proposal,2023-11-24,0.0,24
OPP2620,ACC1325,Proposal,2024-04-09,0.0,68
OPP2621,ACC1198,Closed Won,2023-12-30,407800.44,100
OPP2622,ACC1354,Closed Won,2025-01-24,152235.19,100
OPP2623,ACC1040,Closed Won,2025-05-30,46952.22,100
OPP2624,ACC1292,Qualification,2024-10-20,0.0,25
OPP2625,ACC1241,Qualification,2024-06-15,0.0,24
OPP2626,ACC1370,Qualification,2024-01-02,0.0,28
OPP2627,ACC1001,Negotiation,2025-05-13,0.0,63
OPP2628,ACC1364,Negotiation,2023-11-07,0.0,83
OPP2629,ACC1238,Proposal,2023-10-26,0.0,33
OPP2630,ACC1259,Negotiation,2025-01-11,0.0,78
OPP2631,ACC1179,Closed Won,2024-04-09,324403.75,100
OPP2632,ACC1492,Closed Lost,2024-06-05,0.0,81
OPP2633,ACC1082,Qualification,2025-02-25,0.0,46
OPP2634,ACC1041,Qualification,2024-01-25,0.0,50
OPP2635,ACC1412,Closed Won,2024-11-10,311607.94,100
OPP2636,ACC1142,Closed Won,2024-01-25,476161.77,100
OPP2637,ACC1443,Negotiation,2024-10-09,0.0,34
OPP2638,ACC1372,Closed Won,2025-01-05,482095.4,100
OPP2639,ACC1338,Negotiation,2024-02-21,0.0,73
OPP2640,ACC1306,Proposal,2025-06-15,0.0,72
OPP2641,ACC1431,Proposal,2023-08-16,0.0,66
OPP2642,ACC1288,Negotiation,2025-04-07,0.0,20
OPP2643,ACC1144,Negotiation,2025-04-28,0.0,38
OPP2644,ACC1189,Proposal,2023-12-25,0.0,45
OPP2645,ACC1248,Qualification,2024-10-13,0.0,46
OPP2646,ACC1053,Qualification,2023-12-12,0.0,68
OPP2647,ACC1395,Negotiation,2024-05-09,0.0,73
OPP2648,ACC1231,Negotiation,2024-11-11,0.0,24
OPP2649,ACC1008,Negotiation,2025-02-19,0.0,44
OPP2650,ACC1017,Closed Won,2025-02-27,412524.99,100
OPP2651,ACC1210,Proposal,2024-01-18,0.0,15
OPP2652,ACC1496,Closed Won,2024-05-05,223476.46,100
OPP2653,ACC1087,Qualification,2024-01-20,0.0,64
OPP2654,ACC1293,Qualification,2024-11-05,0.0,41
OPP2655,ACC1427,Proposal,2023-09-17,0.0,14
OPP2656,ACC1434,Proposal,2025-05-07,0.0,54
OPP2657,ACC1047,Closed Won,2023-08-05,48056.59,100
OPP2658,ACC1210,Closed Won,2024-04-16,63106.08,100
OPP2659,ACC1344,Closed Won,2024-03-15,108889.69,100
OPP2660,ACC1209,Closed Won,2024-05-05,346121.13,100
OPP2661,ACC1369,Closed Won,2025-04-01,307079.59,100
OPP2662,ACC1100,Proposal,2024-05-30,0.0,88
OPP2663,ACC1150,Qualification,2024-08-30,0.0,36
OPP2664,ACC1157,Closed Won,2023-12-01,403693.04,100
OPP2665,ACC1172,Negotiation,2024-07-06,0.0,78
OPP2666,ACC1138,Proposal,2025-07-18,0.0,78
OPP2667,ACC1045,Qualification,2023-09-19,0.0,47
OPP2668,ACC1378,Proposal,2024-09-29,0.0,44
OPP2669,ACC1432,Closed Lost,2023-08-07,0.0,75
OPP2670,ACC1392,Closed Lost,2024-01-01,0.0,22
OPP2671,ACC1147,Qualification,2025-06-01,0.0,62
OPP2672,ACC1157,Closed Lost,2025-06-20,0.0,45
OPP2673,ACC1132,Closed Won,2024-05-13,67809.64,100
OPP2674,ACC1085,Closed Won,2024-02-22,128590.23,100
OPP2675,ACC1077,Closed Won,2024-12-29,415098.49,100
OPP2676,ACC1094,Closed Won,2025-02-07,339736.1,100
OPP2677,ACC1107,Negotiation,2024-06-01,0.0,83
OPP2678,ACC1081,Closed Won,2024-05-17,315767.35,100
OPP2679,ACC1219,Proposal,2024-11-07,0.0,19
OPP2680,ACC1494,Closed Won,2024-08-24,440661.92,100
OPP2681,ACC1497,Prospecting,2023-11-16,0.0,75
OPP2682,ACC1349,Closed Won,2023-09-27,348878.29,100
OPP2683,ACC1094,Closed Won,2023-09-23,230074.35,100
OPP2684,ACC1326,Negotiation,2025-05-31,0.0,84
OPP2685,ACC1386,Prospecting,2025-07-09,0.0,21
OPP2686,ACC1003,Closed Won,2023-11-18,231932.38,100
OPP2687,ACC1123,Closed Won,2024-03-22,182320.25,100
OPP2688,ACC1454,Prospecting,2024-09-28,0.0,78
OPP2689,ACC1390,Proposal,2025-02-04,0.0,64
OPP2690,ACC1076,Closed Won,2024-11-14,249883.9,100
OPP2691,ACC1330,Proposal,2024-11-09,0.0,46
OPP2692,ACC1288,Proposal,2024-03-10,0.0,83
OPP2693,ACC1494,Qualification,2024-06-11,0.0,72
OPP2694,ACC1360,Closed Won,2025-06-23,447606.56,100
OPP2695,ACC1311,Closed Won,2024-01-18,27741.75,100
OPP2696,ACC1349,Closed Won,2024-01-22,419167.58,100
OPP2697,ACC1424,Prospecting,2025-06-02,0.0,30
OPP2698,ACC1175,Proposal,2023-10-20,0.0,10
OPP2699,ACC1049,Closed Lost,2024-10-17,0.0,64
OPP2700,ACC1337,Qualification,2023-09-06,0.0,26
OPP2701,ACC1015,Closed Won,2024-11-25,154423.42,100
OPP2702,ACC1075,Closed Won,2024-11-20,438914.54,100
OPP2703,ACC1433,Prospecting,2023-12-03,0.0,56
OPP2704,ACC1464,Proposal,2023-08-06,0.0,57
OPP2705,ACC1368,Closed Won,2023-11-05,326211.05,100
OPP2706,ACC1319,Prospecting,2023-08-05,0.0,90
OPP2707,ACC1214,Proposal,2024-07-24,0.0,39
OPP2708,ACC1173,Proposal,2024-04-06,0.0,21
OPP2709,ACC1407,Closed Won,2024-08-09,5537.72,100
OPP2710,ACC1178,Negotiation,2025-03-20,0.0,26
OPP2711,ACC1276,Negotiation,2024-02-02,0.0,76
OPP2712,ACC1180,Closed Won,2024-04-24,9597.04,100
OPP2713,ACC1428,Closed Won,2025-01-26,409468.97,100
OPP2714,ACC1121,Closed Lost,2025-04-26,0.0,64
OPP2715,ACC1497,Closed Won,2025-01-13,241461.62,100
OPP2716,ACC1041,Qualification,2023-10-22,0.0,21
OPP2717,ACC1008,Closed Won,2025-05-15,55701.45,100
OPP2718,ACC1252,Proposal,2024-03-28,0.0,48
OPP2719,ACC1090,Qualification,2024-06-05,0.0,27
OPP2720,ACC1108,Closed Won,2024-08-13,340182.85,100
OPP2721,ACC1147,Prospecting,2024-02-05,0.0,82
OPP2722,ACC1306,Prospecting,2025-07-09,0.0,31
OPP2723,ACC1326,Proposal,2024-10-28,0.0,37
OPP2724,ACC1061,Closed Won,2024-07-24,79930.19,100
OPP2725,ACC1485,Proposal,2024-08-04,0.0,66
OPP2726,ACC1410,Closed Won,2023-09-06,47910.58,100
OPP2727,ACC1406,Qualification,2025-04-16,0.0,25
OPP2728,ACC1252,Negotiation,2023-11-26,0.0,59
OPP2729,ACC1001,Proposal,2023-11-19,0.0,64
OPP2730,ACC1293,Proposal,2025-02-12,0.0,27
OPP2731,ACC1220,Qualification,2025-05-11,0.0,20
OPP2732,ACC1046,Qualification,2024-12-01,0.0,86
OPP2733,ACC1438,Closed Won,2023-10-20,305758.58,100
OPP2734,ACC1345,Closed Won,2025-01-19,346785.66,100
OPP2735,ACC1090,Closed Won,2023-07-29,330910.66,100
OPP2736,ACC1141,Proposal,2025-04-15,0.0,76
OPP2737,ACC1284,Closed Won,2023-08-05,98380.03,100
OPP2738,ACC1149,Proposal,2023-08-30,0.0,16
OPP2739,ACC1480,Closed Won,2024-04-19,397920.13,100
OPP2740,ACC1101,Qualification,2025-05-30,0.0,59
OPP2741,ACC1077,Qualification,2023-12-05,0.0,73
OPP2742,ACC1254,Closed Won,2025-06-29,40150.94,100
OPP2743,ACC1294,Closed Won,2023-08-22,10973.17,100
OPP2744,ACC1257,Proposal,2025-03-06,0.0,50
OPP2745,ACC1279,Qualification,2024-12-30,0.0,82
OPP2746,ACC1478,Proposal,2024-11-18,0.0,79
OPP2747,ACC1425,Closed Won,2024-01-08,382549.34,100
OPP2748,ACC1154,Closed Lost,2024-01-25,0.0,19
OPP2749,ACC1492,Prospecting,2025-05-27,0.0,18
OPP2750,ACC1153,Prospecting,2024-03-17,0.0,37
OPP2751,ACC1392,Prospecting,2025-03-22,0.0,17
OPP2752,ACC1466,Closed Lost,2024-09-17,0.0,60
OPP2753,ACC1262,Negotiation,2023-10-23,0.0,90
OPP2754,ACC1291,Closed Won,2024-12-01,384719.45,100
OPP2755,ACC1035,Proposal,2023-09-04,0.0,61
OPP2756,ACC1235,Prospecting,2024-01-07,0.0,78
OPP2757,ACC1051,Negotiation,2024-08-08,0.0,29
OPP2758,ACC1096,Proposal,2023-08-30,0.0,49
OPP2759,ACC1045,Prospecting,2024-05-16,0.0,36
OPP2760,ACC1238,Closed Lost,2025-04-29,0.0,29
OPP2761,ACC1052,Negotiation,2025-04-21,0.0,60
OPP2762,ACC1472,Negotiation,2025-02-12,0.0,18
OPP2763,ACC1102,Proposal,2024-03-11,0.0,65
OPP2764,ACC1356,Closed Won,2023-09-29,424001.72,100
OPP2765,ACC1306,Prospecting,2024-06-25,0.0,21
OPP2766,ACC1227,Closed Lost,2024-04-22,0.0,24
OPP2767,ACC1309,Negotiation,2024-02-26,0.0,87
OPP2768,ACC1168,Prospecting,2025-02-20,0.0,32
OPP2769,ACC1054,Qualification,2025-01-18,0.0,27
OPP2770,ACC1229,Closed Won,2024-01-21,86097.15,100
OPP2771,ACC1001,Closed Lost,2024-04-22,0.0,76
OPP2772,ACC1350,Negotiation,2025-07-07,0.0,43
OPP2773,ACC1402,Qualification,2025-07-26,0.0,26
OPP2774,ACC1257,Closed Won,2025-02-14,437362.73,100
OPP2775,ACC1426,Closed Won,2025-01-13,63438.08,100
OPP2776,ACC1305,Closed Won,2024-08-30,170830.46,100
OPP2777,ACC1299,Proposal,2025-02-28,0.0,77
OPP2778,ACC1177,Prospecting,2023-11-15,0.0,83
OPP2779,ACC1412,Closed Won,2025-06-08,250593.05,100
OPP2780,ACC1409,Negotiation,2023-08-14,0.0,17
OPP2781,ACC1269,Negotiation,2024-08-26,0.0,82
OPP2782,ACC1100,Qualification,2024-11-03,0.0,30
OPP2783,ACC1446,Proposal,2024-12-15,0.0,23
OPP2784,ACC1242,Closed Won,2023-08-04,338689.61,100
OPP2785,ACC1321,Qualification,2024-03-28,0.0,75
OPP2786,ACC1454,Prospecting,2025-02-01,0.0,11
OPP2787,ACC1063,Qualification,2024-04-28,0.0,70
OPP2788,ACC1089,Proposal,2025-01-17,0.0,29
OPP2789,ACC1093,Qualification,2024-03-08,0.0,14
OPP2790,ACC1305,Negotiation,2023-12-24,0.0,63
OPP2791,ACC1141,Qualification,2025-07-15,0.0,41
OPP2792,ACC1334,Proposal,2024-05-29,0.0,50
OPP2793,ACC1138,Proposal,2025-06-29,0.0,19
OPP2794,ACC1321,Negotiation,2025-07-07,0.0,25
OPP2795,ACC1421,Negotiation,2023-11-09,0.0,16
OPP2796,ACC1318,Qualification,2024-02-17,0.0,76
OPP2797,ACC1068,Closed Lost,2023-08-29,0.0,61
OPP2798,ACC1289,Prospecting,2024-01-13,0.0,69
OPP2799,ACC1403,Closed Won,2025-04-06,387896.1,100
OPP2800,ACC1053,Proposal,2024-05-24,0.0,21
OPP2801,ACC1325,Negotiation,2025-05-12,0.0,11
OPP2802,ACC1485,Proposal,2024-06-27,0.0,47
OPP2803,ACC1073,Negotiation,2025-01-24,0.0,48
OPP2804,ACC1225,Closed Won,2024-09-24,125079.08,100
OPP2805,ACC1084,Proposal,2024-07-31,0.0,73
OPP2806,ACC1484,Closed Lost,2024-11-04,0.0,35
OPP2807,ACC1254,Closed Won,2024-05-11,275546.83,100
OPP2808,ACC1294,Closed Won,2024-10-02,79530.36,100
OPP2809,ACC1484,Closed Lost,2023-09-11,0.0,13
OPP2810,ACC1235,Qualification,2024-11-23,0.0,54
OPP2811,ACC1476,Closed Won,2023-10-31,348263.1,100
OPP2812,ACC1246,Prospecting,2024-02-26,0.0,52
OPP2813,ACC1320,Prospecting,2025-04-10,0.0,58
OPP2814,ACC1263,Closed Won,2025-06-03,364971.44,100
OPP2815,ACC1056,Qualification,2024-05-10,0.0,77
OPP2816,ACC1480,Closed Lost,2025-03-27,0.0,63
OPP2817,ACC1046,Negotiation,2024-03-22,0.0,17
OPP2818,ACC1113,Closed Lost,2024-06-22,0.0,28
OPP2819,ACC1211,Closed Won,2024-01-14,51048.19,100
OPP2820,ACC1448,Closed Lost,2025-06-16,0.0,76
OPP2821,ACC1352,Proposal,2023-11-04,0.0,57
OPP2822,ACC1324,Negotiation,2025-02-09,0.0,20
OPP2823,ACC1192,Negotiation,2023-10-15,0.0,74
OPP2824,ACC1104,Qualification,2023-10-13,0.0,60
OPP2825,ACC1198,Prospecting,2024-06-20,0.0,82
OPP2826,ACC1007,Prospecting,2024-03-13,0.0,26
OPP2827,ACC1443,Qualification,2023-10-24,0.0,43
OPP2828,ACC1371,Closed Won,2024-04-14,463390.77,100
OPP2829,ACC1214,Proposal,2025-02-10,0.0,51
OPP2830,ACC1374,Proposal,2024-06-22,0.0,44
OPP2831,ACC1284,Qualification,2024-06-30,0.0,35
OPP2832,ACC1085,Qualification,2025-04-11,0.0,84
OPP2833,ACC1115,Qualification,2023-10-02,0.0,23
OPP2834,ACC1131,Qualification,2025-03-09,0.0,69
OPP2835,ACC1474,Proposal,2024-03-06,0.0,25
OPP2836,ACC1393,Negotiation,2024-12-24,0.0,36
OPP2837,ACC1073,Negotiation,2024-10-11,0.0,69
OPP2838,ACC1494,Proposal,2024-01-01,0.0,25
OPP2839,ACC1033,Prospecting,2025-04-14,0.0,48
OPP2840,ACC1015,Closed Won,2023-11-13,349954.6,100
OPP2841,ACC1056,Prospecting,2024-12-28,0.0,51
OPP2842,ACC1499,Qualification,2025-07-04,0.0,41
OPP2843,ACC1190,Closed Lost,2024-05-12,0.0,60
OPP2844,ACC1403,Negotiation,2023-09-01,0.0,48
OPP2845,ACC1310,Proposal,2024-03-02,0.0,32
OPP2846,ACC1097,Prospecting,2025-03-18,0.0,61
OPP2847,ACC1142,Closed Won,2023-12-02,280197.11,100
OPP2848,ACC1304,Negotiation,2025-06-22,0.0,22
OPP2849,ACC1357,Negotiation,2025-04-12,0.0,27
OPP2850,ACC1337,Qualification,2024-09-06,0.0,17
OPP2851,ACC1211,Closed Won,2024-09-02,491370.78,100
OPP2852,ACC1165,Qualification,2023-10-05,0.0,61
OPP2853,ACC1483,Proposal,2023-10-10,0.0,90
OPP2854,ACC1002,Closed Lost,2025-02-27,0.0,20
OPP2855,ACC1459,Negotiation,2023-10-24,0.0,43
OPP2856,ACC1040,Closed Lost,2023-09-11,0.0,19
OPP2857,ACC1041,Prospecting,2025-02-17,0.0,18
OPP2858,ACC1068,Qualification,2024-01-06,0.0,66
OPP2859,ACC1416,Closed Won,2023-12-19,50529.43,100
OPP2860,ACC1236,Closed Won,2024-05-15,405399.17,100
OPP2861,ACC1473,Qualification,2024-12-10,0.0,69
OPP2862,ACC1437,Prospecting,2025-06-12,0.0,83
OPP2863,ACC1214,Proposal,2023-09-27,0.0,60
OPP2864,ACC1478,Negotiation,2024-09-28,0.0,58
OPP2865,ACC1244,Closed Won,2025-05-28,90539.57,100
OPP2866,ACC1117,Qualification,2023-09-20,0.0,33
OPP2867,ACC1188,Proposal,2025-07-25,0.0,67
OPP2868,ACC1293,Closed Won,2023-12-19,22151.47,100
OPP2869,ACC1134,Closed Won,2024-11-11,126663.47,100
OPP2870,ACC1315,Proposal,2025-03-10,0.0,62
OPP2871,ACC1098,Closed Won,2023-10-03,242120.31,100
OPP2872,ACC1412,Prospecting,2025-04-07,0.0,59
OPP2873,ACC1425,Qualification,2025-03-10,0.0,35
OPP2874,ACC1391,Closed Won,2023-10-25,399612.98,100
OPP2875,ACC1116,Qualification,2025-06-15,0.0,79
OPP2876,ACC1247,Closed Won,2023-09-03,494754.79,100
OPP2877,ACC1151,Closed Won,2025-06-02,182760.49,100
OPP2878,ACC1387,Negotiation,2024-06-08,0.0,72
OPP2879,ACC1361,Proposal,2025-01-07,0.0,82
OPP2880,ACC1351,Negotiation,2024-07-24,0.0,59
OPP2881,ACC1309,Proposal,2024-05-02,0.0,13
OPP2882,ACC1238,Proposal,2024-06-03,0.0,38
OPP2883,ACC1013,Prospecting,2024-04-11,0.0,45
OPP2884,ACC1113,Prospecting,2025-05-21,0.0,70
OPP2885,ACC1463,Negotiation,2024-02-14,0.0,84
OPP2886,ACC1498,Closed Lost,2024-06-18,0.0,30
OPP2887,ACC1228,Qualification,2023-11-13,0.0,40
OPP2888,ACC1357,Proposal,2024-10-18,0.0,17
OPP2889,ACC1385,Closed Won,2024-10-21,474162.23,100
OPP2890,ACC1130,Negotiation,2024-11-12,0.0,59
OPP2891,ACC1104,Proposal,2024-07-26,0.0,32
OPP2892,ACC1069,Qualification,2025-05-03,0.0,85
OPP2893,ACC1153,Proposal,2024-07-12,0.0,55
OPP2894,ACC1153,Closed Lost,2023-09-30,0.0,13
OPP2895,ACC1380,Closed Won,2024-05-02,179082.66,100
OPP2896,ACC1129,Negotiation,2024-05-29,0.0,28
OPP2897,ACC1344,Negotiation,2024-11-08,0.0,34
